,ID,이름,생일,팀,시즌,포지션,나이,G,타석,타수,득점,안타,2타,3타,홈런,루타,타점,도루,도실,볼넷,사구,고4,삼진,병살,희타,희비,타율,출루,장타,OPS,wOBA,wRC+,WAR+
3466,147,채종범,1977-12-03,K,2010,DH,34,29.0,85.0,77.0,6.0,18.0,3.0,0.0,3.0,30.0,13.0,0.0,1.0,6.0,1.0,0.0,15.0,1.0,0.0,1.0,0.234,0.294,0.39,0.684,0.31,78.7,-0.11
3467,657,최만호,1974-03-04,현L,2001,,28,51.0,67.0,55.0,8.0,10.0,3.0,0.0,1.0,16.0,5.0,1.0,2.0,7.0,3.0,0.0,16.0,2.0,2.0,0.0,0.182,0.308,0.291,0.599,0.283,54.8,-0.11
3468,493,김재상,1959-07-06,롯,1987,RF,29,52.0,83.0,73.0,14.0,17.0,1.0,1.0,0.0,20.0,6.0,9.0,6.0,7.0,0.0,1.0,5.0,1.0,3.0,0.0,0.233,0.3,0.274,0.574,0.266,56.2,-0.11
3469,492,백창수,1988-05-09,한,2018,LF,31,70.0,169.0,152.0,21.0,37.0,15.0,1.0,3.0,63.0,18.0,0.0,0.0,12.0,4.0,0.0,36.0,5.0,0.0,1.0,0.243,0.314,0.414,0.728,0.32,79.1,-0.11
3470,585,김일경,1978-07-01,현,2004,2B,27,83.0,140.0,122.0,19.0,27.0,2.0,0.0,0.0,29.0,9.0,3.0,1.0,12.0,2.0,0.0,28.0,2.0,4.0,0.0,0.221,0.302,0.238,0.539,0.261,46.5,-0.11
3471,1760,배정대,1995-06-12,k,2016,CF,22,65.0,55.0,50.0,10.0,13.0,1.0,0.0,0.0,14.0,3.0,2.0,1.0,4.0,0.0,0.0,18.0,0.0,1.0,0.0,0.26,0.315,0.28,0.595,0.283,48.6,-0.12
3472,215,이원석,1986-10-21,롯,2005,3B,20,72.0,200.0,163.0,21.0,33.0,10.0,1.0,1.0,48.0,18.0,0.0,0.0,18.0,4.0,0.0,58.0,1.0,13.0,2.0,0.202,0.294,0.294,0.589,0.263,50.6,-0.12
3473,207,허규옥,1956-08-08,삼,1992,CF,37,37.0,89.0,80.0,10.0,17.0,2.0,0.0,0.0,19.0,1.0,2.0,1.0,8.0,0.0,0.0,12.0,1.0,1.0,0.0,0.213,0.284,0.238,0.522,0.254,45.0,-0.12
3474,349,조경택,1970-11-25,한,2003,C,34,48.0,69.0,59.0,4.0,11.0,1.0,0.0,0.0,12.0,2.0,0.0,0.0,8.0,0.0,0.0,9.0,3.0,1.0,1.0,0.186,0.279,0.203,0.483,0.237,30.7,-0.12
3475,1516,임익준,1988-03-15,한,2013,2B,26,36.0,67.0,63.0,6.0,16.0,1.0,0.0,0.0,17.0,1.0,1.0,3.0,4.0,0.0,0.0,13.0,3.0,0.0,0.0,0.254,0.299,0.27,0.568,0.278,56.6,-0.12
3476,278,신종길,1983-12-31,K,2017,,35,64.0,90.0,83.0,13.0,20.0,5.0,1.0,1.0,30.0,10.0,2.0,1.0,3.0,2.0,0.0,13.0,1.0,0.0,2.0,0.241,0.278,0.361,0.639,0.283,56.9,-0.12
3477,490,전상렬,1972-06-12,두,2007,CF,36,75.0,97.0,86.0,19.0,16.0,5.0,0.0,0.0,21.0,5.0,9.0,5.0,8.0,2.0,0.0,13.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12
3478,1779,이경수,1959-05-27,삼,1982,CF,24,28.0,62.0,59.0,9.0,11.0,3.0,1.0,0.0,16.0,3.0,1.0,0.0,2.0,1.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12
3479,189,한영준,1962-11-14,롯,1985,RF,24,109.0,406.0,329.0,41.0,72.0,9.0,1.0,5.0,98.0,27.0,7.0,11.0,42.0,11.0,0.0,49.0,11.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12
3480,449,홍승규,1960-06-20,삼,1989,RF,30,25.0,50.0,47.0,6.0,11.0,0.0,0.0,0.0,11.0,1.0,1.0,1.0,2.0,1.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12
3481,833,박광열,1995-08-28,N,2017,C,23,59.0,66.0,63.0,5.0,12.0,7.0,1.0,1.0,24.0,1.0,0.0,0.0,2.0,0.0,0.0,18.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12
3482,1782,김재현,1993-03-18,넥,2015,C,23,59.0,71.0,65.0,7.0,17.0,3.0,0.0,1.0,23.0,6.0,0.0,0.0,2.0,1.0,0.0,15.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12
3483,789,김미호,1967-10-07,롯,1994,2B,28,31.0,71.0,67.0,5.0,14.0,2.0,0.0,0.0,16.0,4.0,3.0,1.0,2.0,1.0,0.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12
3484,1611,차상욱,1972-04-07,삼,1995,2B,24,58.0,61.0,56.0,5.0,10.0,1.0,1.0,0.0,13.0,3.0,5.0,1.0,3.0,0.0,0.0,11.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12
3485,720,김갑중,1970-08-15,쌍,1999,,30,52.0,109.0,99.0,7.0,22.0,5.0,1.0,2.0,35.0,11.0,2.0,1.0,7.0,0.0,0.0,19.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12
3486,805,조재호,1980-01-10,히,2008,CF,29,49.0,103.0,94.0,7.0,21.0,5.0,0.0,0.0,26.0,8.0,1.0,2.0,6.0,1.0,0.0,9.0,2.0,1.0,1.0,0.223,0.275,0.277,0.551,0.263,52.1,-0.12
3487,699,이근식,1959-06-23,O,1984,RF,26,72.0,132.0,120.0,8.0,28.0,3.0,0.0,0.0,31.0,11.0,1.0,0.0,8.0,2.0,0.0,12.0,3.0,0.0,2.0,0.233,0.288,0.258,0.546,0.264,60.8,-0.12
3488,316,장민석,1982-05-09,넥,2013,LF,32,115.0,407.0,360.0,54.0,87.0,16.0,2.0,2.0,113.0,30.0,20.0,11.0,35.0,0.0,0.0,63.0,4.0,9.0,3.0,0.242,0.307,0.314,0.62,0.291,65.7,-0.12
3489,871,정학원,1968-08-03,쌍,1992,,25,25.0,71.0,62.0,2.0,14.0,1.0,0.0,0.0,15.0,8.0,1.0,0.0,6.0,0.0,0.0,13.0,0.0,2.0,1.0,0.226,0.29,0.242,0.532,0.253,44.0,-0.12
3490,1790,이용석,1970-03-20,해,1993,,24,63.0,129.0,124.0,6.0,27.0,6.0,0.0,1.0,36.0,10.0,0.0,2.0,4.0,0.0,0.0,27.0,0.0,0.0,1.0,0.218,0.24,0.29,0.531,0.251,56.1,-0.12
3491,620,양성우,1989-05-02,한,2018,LF,30,73.0,236.0,209.0,32.0,53.0,9.0,0.0,2.0,68.0,13.0,1.0,1.0,22.0,4.0,2.0,32.0,8.0,0.0,1.0,0.254,0.335,0.325,0.66,0.304,69.8,-0.12
3492,116,정구선,1956-12-15,롯,1990,2B,35,60.0,176.0,147.0,18.0,25.0,4.0,0.0,4.0,41.0,17.0,0.0,1.0,19.0,2.0,0.0,26.0,3.0,8.0,0.0,0.17,0.274,0.279,0.553,0.26,52.2,-0.13
3493,214,이대형,1983-07-19,k,2017,LF,35,100.0,366.0,337.0,51.0,90.0,8.0,3.0,0.0,104.0,24.0,23.0,4.0,24.0,0.0,1.0,54.0,8.0,4.0,1.0,0.267,0.315,0.309,0.624,0.287,57.3,-0.13
3494,1680,윤승균,1983-01-07,두,2005,CF,23,116.0,99.0,90.0,34.0,17.0,2.0,0.0,1.0,22.0,6.0,39.0,12.0,5.0,0.0,0.0,34.0,0.0,4.0,0.0,0.189,0.232,0.244,0.476,0.217,18.6,-0.13
3495,252,김종석,1971-02-28,O,1990,1B,20,62.0,90.0,80.0,7.0,18.0,5.0,0.0,0.0,23.0,5.0,1.0,0.0,8.0,0.0,0.0,15.0,2.0,0.0,2.0,0.225,0.289,0.288,0.576,0.279,63.5,-0.13
3496,856,조유신,1975-02-07,롯,1997,3B,23,45.0,81.0,67.0,9.0,14.0,2.0,0.0,0.0,16.0,2.0,0.0,0.0,8.0,0.0,0.0,18.0,1.0,6.0,0.0,0.209,0.293,0.239,0.532,0.241,43.8,-0.13
3497,744,백승룡,1982-08-16,한,2011,2B,30,38.0,64.0,51.0,7.0,9.0,2.0,0.0,0.0,11.0,3.0,1.0,1.0,7.0,2.0,0.0,13.0,1.0,4.0,0.0,0.176,0.3,0.216,0.516,0.25,42.2,-0.13
3498,1502,윤여운,1990-02-22,N,2018,C,29,44.0,79.0,73.0,8.0,14.0,6.0,0.0,1.0,23.0,8.0,0.0,0.0,5.0,0.0,0.0,21.0,1.0,1.0,0.0,0.192,0.244,0.315,0.559,0.245,32.0,-0.13
3499,420,김성규,1965-12-09,쌍,1992,CF,28,35.0,83.0,76.0,8.0,17.0,2.0,0.0,1.0,22.0,3.0,3.0,4.0,6.0,0.0,0.0,16.0,1.0,1.0,0.0,0.224,0.281,0.289,0.57,0.268,54.0,-0.13
3500,1792,윤기수,1971-03-19,O,1996,,26,55.0,92.0,85.0,5.0,20.0,3.0,0.0,0.0,23.0,3.0,1.0,1.0,4.0,0.0,0.0,8.0,2.0,3.0,0.0,0.235,0.27,0.271,0.54,0.248,49.8,-0.13
3501,601,유재웅,1979-05-20,두,2002,,24,52.0,61.0,57.0,3.0,12.0,1.0,0.0,1.0,16.0,5.0,0.0,0.0,3.0,1.0,0.0,21.0,1.0,0.0,0.0,0.211,0.262,0.281,0.543,0.251,44.2,-0.13
3502,184,정경배,1974-02-20,S,2008,2B,35,33.0,89.0,80.0,7.0,16.0,1.0,0.0,1.0,20.0,6.0,0.0,0.0,6.0,2.0,0.0,21.0,0.0,1.0,0.0,0.2,0.273,0.25,0.523,0.255,44.6,-0.13
3503,318,강정길,1962-07-25,한,1995,1B,34,101.0,269.0,241.0,19.0,60.0,7.0,0.0,2.0,73.0,22.0,1.0,1.0,19.0,1.0,0.0,32.0,11.0,5.0,3.0,0.249,0.303,0.303,0.606,0.28,76.8,-0.13
3504,736,박준태,1991-07-26,K,2015,CF,25,51.0,88.0,66.0,15.0,11.0,2.0,1.0,0.0,15.0,4.0,2.0,1.0,13.0,6.0,0.0,20.0,0.0,3.0,0.0,0.167,0.353,0.227,0.58,0.292,59.5,-0.13
3505,802,허준,1981-07-20,넥,2011,C,31,55.0,102.0,89.0,5.0,17.0,2.0,0.0,1.0,22.0,11.0,0.0,1.0,7.0,2.0,0.0,25.0,2.0,4.0,0.0,0.191,0.265,0.247,0.513,0.243,36.4,-0.13
3506,729,나경민,1991-12-12,롯,2017,CF,27,97.0,129.0,117.0,37.0,30.0,5.0,2.0,1.0,42.0,11.0,20.0,3.0,7.0,2.0,0.0,37.0,1.0,2.0,1.0,0.256,0.307,0.359,0.666,0.297,65.4,-0.13
3507,663,유선정,1986-08-21,넥,2011,C,26,37.0,50.0,39.0,1.0,3.0,0.0,1.0,0.0,5.0,1.0,0.0,0.0,10.0,0.0,0.0,11.0,0.0,1.0,0.0,0.077,0.265,0.128,0.394,0.217,19.2,-0.13
3508,229,최훈재,1967-01-21,L,1993,1B,27,92.0,222.0,198.0,19.0,41.0,9.0,1.0,3.0,61.0,27.0,0.0,5.0,22.0,0.0,0.0,21.0,3.0,1.0,1.0,0.207,0.285,0.308,0.593,0.284,78.8,-0.13
3509,513,안상준,1973-02-13,L,2005,2B,33,26.0,78.0,68.0,8.0,14.0,4.0,0.0,0.0,18.0,4.0,2.0,0.0,5.0,1.0,0.0,11.0,5.0,4.0,0.0,0.206,0.27,0.265,0.535,0.244,37.9,-0.14
3510,542,심광호,1977-08-01,L,2012,C,36,43.0,82.0,73.0,4.0,15.0,3.0,0.0,0.0,18.0,6.0,1.0,1.0,3.0,1.0,0.0,19.0,1.0,4.0,1.0,0.205,0.244,0.247,0.49,0.225,30.1,-0.14
3511,87,최희섭,1979-03-16,K,2015,DH,37,42.0,149.0,125.0,18.0,32.0,3.0,0.0,6.0,53.0,20.0,0.0,0.0,22.0,1.0,0.0,34.0,2.0,0.0,1.0,0.256,0.369,0.424,0.793,0.361,105.8,-0.14
3512,364,최경환,1972-05-12,L,2000,RF,29,95.0,153.0,142.0,12.0,35.0,4.0,1.0,3.0,50.0,13.0,1.0,0.0,9.0,0.0,1.0,28.0,3.0,0.0,2.0,0.246,0.288,0.352,0.64,0.286,61.8,-0.14
3513,140,채태인,1982-10-11,넥,2016,1B,35,124.0,417.0,370.0,29.0,106.0,14.0,3.0,7.0,147.0,72.0,0.0,1.0,36.0,2.0,1.0,92.0,13.0,0.0,9.0,0.286,0.345,0.397,0.743,0.339,84.1,-0.14
3514,478,윤용하,1968-06-07,삼,1993,,26,86.0,181.0,162.0,14.0,28.0,3.0,0.0,3.0,40.0,11.0,1.0,1.0,18.0,1.0,1.0,33.0,4.0,0.0,0.0,0.173,0.26,0.247,0.507,0.247,53.8,-0.14
3515,455,나웅,1967-01-11,L,1991,3B,25,56.0,83.0,67.0,11.0,12.0,2.0,0.0,0.0,14.0,4.0,5.0,4.0,9.0,3.0,0.0,15.0,1.0,4.0,0.0,0.179,0.304,0.209,0.513,0.252,46.0,-0.14
3516,401,차영화,1957-06-27,해,1987,2B,31,39.0,83.0,70.0,9.0,14.0,4.0,0.0,0.0,18.0,6.0,5.0,1.0,5.0,1.0,0.0,3.0,4.0,7.0,0.0,0.2,0.263,0.257,0.52,0.234,32.5,-0.14
3517,838,박찬도,1989-02-22,삼,2018,RF,30,54.0,82.0,73.0,13.0,17.0,4.0,1.0,0.0,23.0,5.0,3.0,3.0,8.0,0.0,0.0,28.0,0.0,1.0,0.0,0.233,0.309,0.315,0.624,0.285,59.2,-0.14
3518,381,김평호,1963-12-23,해,1986,SS,24,66.0,64.0,53.0,7.0,10.0,2.0,0.0,0.0,12.0,4.0,3.0,4.0,6.0,0.0,0.0,4.0,0.0,5.0,0.0,0.189,0.271,0.226,0.498,0.229,37.2,-0.14
3519,222,여태구,1964-12-10,태,1993,CF,30,64.0,196.0,179.0,17.0,36.0,9.0,0.0,0.0,45.0,13.0,11.0,2.0,10.0,0.0,1.0,26.0,2.0,6.0,1.0,0.201,0.242,0.251,0.494,0.228,38.2,-0.14
3520,274,이재주,1973-12-25,K,2009,DH,37,51.0,133.0,108.0,11.0,21.0,1.0,1.0,4.0,36.0,21.0,0.0,0.0,20.0,4.0,1.0,32.0,1.0,0.0,1.0,0.194,0.338,0.333,0.672,0.315,75.9,-0.14
3521,499,오정복,1986-10-13,N,2014,LF,29,47.0,79.0,69.0,9.0,16.0,4.0,0.0,0.0,20.0,7.0,2.0,0.0,7.0,1.0,0.0,9.0,2.0,0.0,2.0,0.232,0.304,0.29,0.594,0.282,50.6,-0.14
3522,316,장민석,1982-05-09,두,2015,RF,34,53.0,63.0,53.0,15.0,10.0,2.0,0.0,0.0,12.0,4.0,0.0,1.0,7.0,1.0,0.0,13.0,0.0,1.0,1.0,0.189,0.29,0.226,0.517,0.253,36.4,-0.14
3523,737,황정립,1989-12-14,K,2012,1B,24,18.0,57.0,47.0,4.0,7.0,0.0,0.0,1.0,10.0,5.0,0.0,0.0,10.0,0.0,0.0,15.0,0.0,0.0,0.0,0.149,0.298,0.213,0.511,0.265,57.8,-0.14
3524,514,연경흠,1983-09-14,한,2012,LF,30,42.0,71.0,62.0,3.0,11.0,2.0,0.0,1.0,16.0,5.0,0.0,0.0,9.0,0.0,1.0,16.0,2.0,0.0,0.0,0.177,0.282,0.258,0.54,0.261,56.6,-0.14
3525,529,신언호,1955-12-18,M,1987,RF,33,90.0,261.0,232.0,20.0,58.0,6.0,3.0,1.0,73.0,15.0,4.0,3.0,15.0,0.0,0.0,15.0,6.0,12.0,1.0,0.25,0.294,0.315,0.609,0.278,63.5,-0.14
3526,241,안치용,1979-02-23,L,2009,RF,31,90.0,256.0,224.0,29.0,53.0,5.0,1.0,5.0,75.0,30.0,3.0,2.0,27.0,1.0,1.0,47.0,3.0,3.0,1.0,0.237,0.32,0.335,0.655,0.301,66.5,-0.14
3527,671,이계성,1977-02-08,롯,2002,,26,69.0,135.0,124.0,13.0,27.0,7.0,0.0,1.0,37.0,7.0,2.0,2.0,10.0,0.0,0.0,30.0,2.0,0.0,1.0,0.218,0.274,0.298,0.573,0.262,53.5,-0.14
3528,152,김상국,1963-04-05,현,1996,C,34,67.0,92.0,85.0,5.0,18.0,4.0,0.0,1.0,25.0,12.0,0.0,1.0,1.0,0.0,0.0,11.0,3.0,4.0,2.0,0.212,0.216,0.294,0.51,0.222,33.1,-0.14
3529,166,박정권,1981-07-21,S,2007,1B,27,100.0,229.0,208.0,26.0,46.0,12.0,2.0,4.0,74.0,25.0,2.0,1.0,15.0,2.0,2.0,50.0,5.0,4.0,0.0,0.221,0.28,0.356,0.636,0.288,69.4,-0.14
3530,532,이해창,1987-05-11,K,2018,C,32,83.0,174.0,162.0,19.0,35.0,4.0,0.0,8.0,63.0,24.0,0.0,3.0,8.0,3.0,0.0,49.0,3.0,1.0,0.0,0.216,0.266,0.389,0.655,0.282,54.5,-0.15
3531,475,장광호,1967-04-14,현,1996,C,30,107.0,281.0,250.0,18.0,53.0,9.0,0.0,2.0,68.0,13.0,0.0,8.0,17.0,1.0,1.0,37.0,4.0,11.0,2.0,0.212,0.263,0.272,0.535,0.242,47.4,-0.15
3532,552,최해식,1968-09-30,해,1999,C,32,130.0,362.0,318.0,36.0,68.0,8.0,1.0,7.0,99.0,34.0,0.0,2.0,25.0,3.0,0.0,46.0,16.0,16.0,0.0,0.214,0.278,0.311,0.589,0.258,43.3,-0.15
3533,141,윤덕규,1963-02-25,현,1997,RF,35,101.0,218.0,209.0,21.0,50.0,8.0,2.0,5.0,77.0,17.0,1.0,2.0,6.0,0.0,2.0,26.0,10.0,3.0,0.0,0.239,0.261,0.368,0.629,0.276,66.8,-0.15
3534,380,이광근,1962-01-24,청,1986,,25,23.0,62.0,50.0,5.0,9.0,2.0,0.0,0.0,11.0,4.0,1.0,3.0,7.0,1.0,0.0,8.0,1.0,3.0,1.0,0.18,0.288,0.22,0.508,0.244,50.0,-0.15
3535,1500,김사연,1988-08-09,k,2016,RF,29,20.0,63.0,56.0,6.0,14.0,1.0,0.0,0.0,15.0,4.0,1.0,2.0,7.0,0.0,0.0,10.0,3.0,0.0,0.0,0.25,0.333,0.268,0.601,0.298,58.8,-0.15
3536,385,김태형,1967-09-12,두,1999,C,33,37.0,89.0,80.0,4.0,16.0,5.0,0.0,1.0,24.0,4.0,0.0,0.0,5.0,1.0,0.0,9.0,1.0,3.0,0.0,0.2,0.256,0.3,0.556,0.245,31.5,-0.15
3537,635,국해성,1989-10-08,두,2017,RF,29,57.0,96.0,86.0,15.0,18.0,3.0,0.0,3.0,30.0,17.0,0.0,0.0,5.0,4.0,0.0,23.0,2.0,0.0,1.0,0.209,0.281,0.349,0.63,0.284,62.8,-0.15
3538,1660,조성우,1988-02-08,S,2013,1B,26,54.0,111.0,98.0,17.0,20.0,0.0,0.0,4.0,32.0,11.0,6.0,1.0,10.0,0.0,0.0,23.0,0.0,2.0,1.0,0.204,0.275,0.327,0.602,0.279,57.3,-0.15
3539,717,고정식,1965-05-15,롯,1990,C,26,29.0,52.0,47.0,3.0,8.0,1.0,0.0,0.0,9.0,1.0,0.0,0.0,3.0,1.0,0.0,7.0,3.0,1.0,0.0,0.17,0.235,0.191,0.427,0.212,20.3,-0.15
3540,481,황병일,1960-03-22,삼,1984,,25,37.0,61.0,51.0,4.0,7.0,1.0,0.0,2.0,14.0,5.0,0.0,2.0,6.0,2.0,0.0,13.0,2.0,2.0,0.0,0.137,0.254,0.275,0.529,0.25,50.7,-0.15
3541,321,김정수,1953-04-02,청,1986,2B,34,37.0,65.0,52.0,7.0,8.0,1.0,0.0,0.0,9.0,4.0,1.0,1.0,9.0,0.0,0.0,14.0,0.0,1.0,3.0,0.154,0.266,0.173,0.439,0.222,34.2,-0.15
3542,339,김호근,1960-06-29,롯,1983,C,24,39.0,73.0,70.0,7.0,14.0,3.0,0.0,0.0,17.0,4.0,1.0,2.0,2.0,0.0,0.0,11.0,1.0,1.0,0.0,0.2,0.222,0.243,0.465,0.217,29.4,-0.15
3543,390,이광길,1960-08-04,롯,1984,LF,25,69.0,193.0,167.0,16.0,32.0,3.0,1.0,1.0,40.0,10.0,5.0,1.0,20.0,4.0,0.0,29.0,7.0,2.0,0.0,0.192,0.293,0.24,0.533,0.262,58.2,-0.15
3544,337,임병욱,1995-09-30,넥,2015,DH,21,40.0,52.0,43.0,13.0,8.0,1.0,1.0,1.0,14.0,3.0,2.0,4.0,9.0,0.0,0.0,23.0,1.0,0.0,0.0,0.186,0.327,0.326,0.653,0.309,73.6,-0.15
3545,258,구천서,1963-08-15,O,1984,DH,22,81.0,286.0,240.0,21.0,55.0,9.0,0.0,1.0,67.0,23.0,15.0,7.0,31.0,4.0,0.0,38.0,6.0,8.0,3.0,0.229,0.324,0.279,0.603,0.286,76.3,-0.15
3546,436,강병식,1977-04-23,현,2003,,27,43.0,79.0,65.0,6.0,9.0,0.0,1.0,2.0,17.0,11.0,0.0,1.0,12.0,1.0,0.0,17.0,1.0,1.0,0.0,0.138,0.282,0.262,0.544,0.261,46.7,-0.15
3547,1804,메히아,1972-04-14,한,2003,,32,30.0,120.0,112.0,9.0,29.0,3.0,0.0,3.0,41.0,13.0,1.0,4.0,2.0,1.0,0.0,23.0,3.0,3.0,2.0,0.259,0.274,0.366,0.64,0.279,59.9,-0.15
3548,621,박병호,1970-07-09,해,1995,C,26,38.0,94.0,85.0,8.0,12.0,4.0,1.0,0.0,18.0,7.0,1.0,0.0,5.0,3.0,0.0,18.0,3.0,1.0,0.0,0.141,0.215,0.212,0.427,0.204,25.5,-0.15
3549,305,김문호,1987-06-22,롯,2012,LF,26,56.0,95.0,79.0,10.0,16.0,3.0,0.0,0.0,19.0,2.0,1.0,3.0,11.0,3.0,1.0,22.0,1.0,2.0,0.0,0.203,0.323,0.241,0.563,0.276,66.0,-0.15
3550,1679,김태완,1966-08-20,해,1990,,25,57.0,71.0,66.0,8.0,14.0,3.0,0.0,0.0,17.0,7.0,3.0,2.0,4.0,0.0,0.0,8.0,2.0,1.0,0.0,0.212,0.257,0.258,0.515,0.247,42.5,-0.15
3551,420,김성규,1965-12-09,쌍,1993,1B,29,87.0,255.0,224.0,16.0,54.0,3.0,1.0,0.0,59.0,15.0,3.0,2.0,20.0,3.0,0.0,33.0,6.0,8.0,0.0,0.241,0.312,0.263,0.575,0.274,72.1,-0.15
3552,657,최만호,1974-03-04,L롯,2007,CF,34,41.0,59.0,54.0,5.0,11.0,2.0,0.0,1.0,16.0,5.0,2.0,1.0,1.0,1.0,0.0,15.0,0.0,3.0,0.0,0.204,0.232,0.296,0.528,0.235,31.5,-0.15
3553,239,최동수,1971-09-11,L,1996,1B,26,51.0,92.0,85.0,9.0,17.0,5.0,0.0,2.0,28.0,6.0,0.0,0.0,6.0,0.0,0.0,30.0,3.0,1.0,0.0,0.2,0.253,0.329,0.582,0.268,64.2,-0.15
3554,858,김웅빈,1996-02-09,넥,2017,1B,22,67.0,142.0,135.0,18.0,34.0,8.0,0.0,3.0,51.0,19.0,0.0,0.0,6.0,1.0,0.0,33.0,3.0,0.0,0.0,0.252,0.289,0.378,0.667,0.297,66.1,-0.15
3555,484,박종윤,1982-04-11,롯,2009,1B,28,47.0,136.0,123.0,9.0,32.0,8.0,1.0,2.0,48.0,19.0,0.0,1.0,3.0,6.0,0.0,23.0,7.0,2.0,2.0,0.26,0.306,0.39,0.696,0.309,72.3,-0.16
3556,712,김선일,1965-08-02,롯,1991,C,27,99.0,275.0,244.0,33.0,49.0,7.0,2.0,2.0,66.0,25.0,6.0,4.0,12.0,3.0,0.0,28.0,6.0,13.0,3.0,0.201,0.244,0.27,0.515,0.232,35.8,-0.16
3557,212,심성보,1973-02-16,L삼,2003,LF,31,38.0,66.0,57.0,7.0,12.0,3.0,0.0,1.0,18.0,9.0,0.0,1.0,6.0,1.0,1.0,15.0,0.0,2.0,0.0,0.211,0.297,0.316,0.613,0.272,54.9,-0.16
3558,140,채태인,1982-10-11,삼,2007,1B,26,31.0,84.0,77.0,6.0,17.0,5.0,0.0,1.0,25.0,10.0,0.0,0.0,5.0,1.0,1.0,17.0,0.0,1.0,0.0,0.221,0.277,0.325,0.602,0.276,61.7,-0.16
3559,338,박계원,1970-02-04,롯쌍,1998,2B,29,68.0,163.0,151.0,10.0,33.0,6.0,0.0,1.0,42.0,15.0,3.0,2.0,9.0,1.0,0.0,29.0,3.0,2.0,0.0,0.219,0.267,0.278,0.545,0.251,49.7,-0.16
3560,190,조동찬,1983-07-27,삼,2007,3B,25,38.0,129.0,106.0,14.0,20.0,3.0,0.0,0.0,23.0,10.0,3.0,1.0,11.0,6.0,1.0,23.0,2.0,6.0,0.0,0.189,0.301,0.217,0.518,0.249,42.8,-0.16
3561,734,용덕한,1981-04-09,N,2016,C,36,88.0,116.0,104.0,16.0,22.0,3.0,0.0,2.0,31.0,7.0,0.0,0.0,8.0,1.0,0.0,21.0,5.0,2.0,1.0,0.212,0.272,0.298,0.57,0.262,38.4,-0.16
3562,415,허준,1970-05-29,한K,2003,SS,34,44.0,101.0,86.0,6.0,16.0,1.0,0.0,0.0,17.0,8.0,1.0,0.0,12.0,1.0,0.0,11.0,1.0,1.0,1.0,0.186,0.29,0.198,0.488,0.244,34.6,-0.16
3563,428,김인철,1971-07-14,K,2003,RF,33,37.0,85.0,74.0,14.0,17.0,1.0,0.0,2.0,24.0,6.0,2.0,2.0,5.0,2.0,0.0,18.0,1.0,3.0,1.0,0.23,0.293,0.324,0.617,0.276,56.9,-0.16
3564,1514,정문섭,1960-04-04,롯,1982,RF,23,57.0,136.0,117.0,12.0,23.0,3.0,0.0,4.0,38.0,13.0,0.0,2.0,14.0,1.0,0.0,28.0,0.0,3.0,1.0,0.197,0.286,0.325,0.611,0.279,66.8,-0.16
3565,216,손시헌,1980-10-19,N,2018,SS,39,67.0,150.0,128.0,12.0,24.0,4.0,0.0,2.0,34.0,14.0,2.0,0.0,15.0,5.0,0.0,20.0,3.0,1.0,1.0,0.188,0.295,0.266,0.561,0.266,45.2,-0.16
3566,788,황일권,1969-06-09,O,1996,1B,28,49.0,109.0,92.0,4.0,17.0,2.0,0.0,2.0,25.0,8.0,1.0,0.0,8.0,6.0,0.0,29.0,3.0,2.0,1.0,0.185,0.29,0.272,0.562,0.269,64.8,-0.16
3567,642,장일현,1976-05-12,해,1999,LF,24,93.0,171.0,156.0,21.0,41.0,4.0,0.0,1.0,48.0,9.0,3.0,1.0,12.0,0.0,0.0,35.0,2.0,3.0,0.0,0.263,0.316,0.308,0.623,0.286,61.6,-0.16
3568,442,강경학,1992-08-11,한,2017,2B,26,59.0,93.0,84.0,17.0,18.0,2.0,1.0,0.0,22.0,4.0,1.0,1.0,8.0,1.0,0.0,19.0,1.0,0.0,0.0,0.214,0.29,0.262,0.552,0.264,44.1,-0.16
3569,121,공필성,1967-11-11,롯,1999,3B,33,124.0,275.0,238.0,28.0,51.0,13.0,2.0,2.0,74.0,21.0,9.0,5.0,16.0,11.0,0.0,54.0,3.0,8.0,2.0,0.214,0.292,0.311,0.603,0.271,51.4,-0.16
3570,474,김준완,1991-01-20,N,2017,CF,27,104.0,144.0,124.0,19.0,31.0,2.0,1.0,0.0,35.0,8.0,2.0,2.0,15.0,1.0,0.0,27.0,3.0,2.0,2.0,0.25,0.331,0.282,0.613,0.29,63.4,-0.17
